tweet_id,created_at,user_name,screen_name,original_text,cleaned_text,normalized_text,preprocessed_text
2072127070755528958,Wed Jul 01 01:16:06 +0000 2026,Good News From Indonesia,GNFI,"Harga BBM nonsubsidi Pertamina resmi turun mulai 1 Juli 2026. Penyesuaian terbesar terjadi pada Dexlite, Pertamina Dex, dan Pertamax Turbo, seiring penurunan harga minyak dunia serta mengacu pada formula harga yang ditetapkan pemerintah.",harga bbm nonsubsidi pertamina resmi turun mulai juli penyesuaian terbesar terjadi pada dexlite pertamina dex dan pertamax turbo seiring penurunan harga minyak dunia serta mengacu pada formula harga yang ditetapkan pemerintah,harga bbm nonsubsidi pertamina resmi turun mulai juli penyesuaian terbesar terjadi pada dexlite pertamina dex dan pertamax turbo seiring penurunan harga minyak dunia serta mengacu pada formula harga yang ditetapkan pemerintah,harga bbm nonsubsidi pertamina resmi turun mulai juli sesuai besar jadi dexlite pertamina dex pertamax turbo iring turun harga minyak dunia acu formula harga tetap perintah
2072119601295740947,Wed Jul 01 00:46:25 +0000 2026,Radio Suara Surabaya,e100ss,"Harga Pertamax Turbo, Dexlite dan Pertamina Dex Turun Mulai 1 Juli 2026 https://t.co/zjjZhoF7be",harga pertamax turbo dexlite dan pertamina dex turun mulai juli,harga pertamax turbo dexlite dan pertamina dex turun mulai juli,harga pertamax turbo dexlite pertamina dex turun mulai juli
2072116938499850374,Wed Jul 01 00:35:50 +0000 2026,Cecilia Suwanda,CeciliaSuwanda1,"@bangherwin Berasa banget sih, Pertamax 92 naik 4rb/Ltr, tiap hari keluar rumah😥.",berasa banget sih pertamax naik rb ltr tiap hari keluar rumah,berasa banget sih pertamax naik ribu ltr tiap hari keluar rumah,asa banget pertamax naik ribu ltr tiap hari keluar rumah
2072115707035398248,Wed Jul 01 00:30:57 +0000 2026,Kompas.com,kompascom,"Harga Pertamax Turbo, Pertamina Dex, Dexlite, dan Avtur Turun

Baca di https://t.co/2FkAw0h22D https://t.co/v0E5x637Fm",harga pertamax turbo pertamina dex dexlite dan avtur turun baca di,harga pertamax turbo pertamina dex dexlite dan avtur turun baca di,harga pertamax turbo pertamina dex dexlite avtur turun baca
2072112997418611031,Wed Jul 01 00:20:11 +0000 2026,CNBC Indonesia,cnbcindonesia,"Harga BBM Pertamax Turbo &amp; Diesel Resmi Turun, Berlaku 1 Juli 2026
https://t.co/acmmM00cJM",harga bbm pertamax turbo amp diesel resmi turun berlaku juli,harga bbm pertamax turbo amp diesel resmi turun berlaku juli,harga bbm pertamax turbo diesel resmi turun laku juli
2072112506383020240,Wed Jul 01 00:18:14 +0000 2026,FikrMakhluf,Fikrimakhluf,@dimarsasongko98 Mana makin hari minyak dunia makin terjun bebas dr pas Maret April kemaren. Marginnya gede loh itu pak. Makanya pada nanya nuruninnya kapan. Kalo emang ngikutnya harga itu. Sekalian pak itungannya dikeluarin loh biar ga pada curigesyon kemane2. Sebenernya kenapa cuma Pertamax.,mana makin hari minyak dunia makin terjun bebas dr pas maret april kemaren marginnya gede loh itu pak makanya pada nanya nuruninnya kapan kalo emang ngikutnya harga itu sekalian pak itungannya dikeluarin loh biar ga pada curigesyon kemane sebenernya kenapa cuma pertamax,mana makin hari minyak dunia makin terjun bebas dari pas maret april kemarin marginnya gede loh itu pak makanya pada bertanya nuruninnya kapan kalo memang ngikutnya harga itu sekalian pak itungannya dikeluarin loh biar enggak pada curigesyon kemane sebenarnya kenapa cuma pertamax,mana makin hari minyak dunia makin terjun bebas pas maret april kemarin margin gede pak makanya tanya nuruninnya kapan memang ngikutnya harga sekali pak itungannya dikeluarin biar enggak curigesyon kemane benar cuma pertamax
2072111622957724118,Wed Jul 01 00:14:43 +0000 2026,herwin,bangherwin,"Anjir, mulai hari ini Pertamina nurunin harga Pertamax Turbo Rp1.450/liter (dari Rp20.750 jadi Rp19.300).
Tapi Pertamax yang biasa dipake masyarakat menengah? Tetep Rp16.250. Gak bergerak.
Pilih kasih keringanan ke yang isi Turbo, yang isi Pertamax malah dibiarkan.
Kelas menengah https://t.co/Yp6ZBHItPp",anjir mulai hari ini pertamina nurunin harga pertamax turbo rp liter dari rp jadi rp tapi pertamax yang biasa dipake masyarakat menengah tetep rp gak bergerak pilih kasih keringanan ke yang isi turbo yang isi pertamax malah dibiarkan kelas menengah,anjir mulai hari ini pertamina nurunin harga pertamax turbo rp liter dari rp jadi rp tapi pertamax yang biasa dipakai masyarakat menengah tetap rp enggak bergerak pilih kasih keringanan ke yang isi turbo yang isi pertamax malah dibiarkan kelas menengah,anjir mulai hari pertamina nurunin harga pertamax turbo rp liter rp jadi rp pertamax biasa pakai masyarakat tengah tetap rp enggak gerak pilih kasih ringan isi turbo isi pertamax malah biar kelas tengah
2072109946062434776,Wed Jul 01 00:08:03 +0000 2026,Lambe Resing,LambeResing,"UPDATE: Per 1 Juli 2026, harga BBM non-subsidi terpantau turun.

Pertamax Turbo mengalami penurunan ke Rp19.300 per liter, dan hampir semua lini diesel non-subsidi turun sekitar Rp 3 ribuan per liternya.

Sementara itu bensin RON 92, 95, dan BBM subsidi tidak mengalami penurunan. https://t.co/AvcvQmBlSQ",update per juli harga bbm non subsidi terpantau turun pertamax turbo mengalami penurunan ke rp per liter dan hampir semua lini diesel non subsidi turun sekitar rp ribuan per liternya sementara itu bensin ron dan bbm subsidi tidak mengalami penurunan,update per juli harga bbm non subsidi terpantau turun pertamax turbo mengalami penurunan ke rp per liter dan hampir semua lini diesel non subsidi turun sekitar rp ribuan per liternya sementara itu bensin ron dan bbm subsidi tidak mengalami penurunan,update per juli harga bbm non subsidi pantau turun pertamax turbo alami turun rp per liter hampir semua lini diesel non subsidi turun rp ribu per liter bensin ron bbm subsidi alami turun
2072107574598709490,Tue Jun 30 23:58:38 +0000 2026,Berly Martawardaya,bmartawardaya,"@insidefolkative Harga Dexlite, Pertamax Turbo dan Pertamina Dex turun.

Kapan harga Pertamax turun? Perlu diumumkan....",harga dexlite pertamax turbo dan pertamina dex turun kapan harga pertamax turun perlu diumumkan,harga dexlite pertamax turbo dan pertamina dex turun kapan harga pertamax turun perlu diumumkan,harga dexlite pertamax turbo pertamina dex turun kapan harga pertamax turun perlu umum
2072107493174673660,Tue Jun 30 23:58:18 +0000 2026,About Tangerang,abouttng,"⛽ Update harga BBM Pertamina per 1 Juli 2026❗️

Mulai 1 Juli 2026, PT Pertamina Patra Niaga kembali melakukan penyesuaian harga untuk sejumlah produk BBM nonsubsidi. 

Kabar baiknya, beberapa jenis BBM mengalami penurunan harga, namun sayangnya Pertamax 92 masih diangka yang https://t.co/ALQ7MaFJak",update harga bbm pertamina per juli mulai juli pt pertamina patra niaga kembali melakukan penyesuaian harga untuk sejumlah produk bbm nonsubsidi kabar baiknya beberapa jenis bbm mengalami penurunan harga namun sayangnya pertamax masih diangka yang,update harga bbm pertamina per juli mulai juli pt pertamina patra niaga kembali melakukan penyesuaian harga untuk sejumlah produk bbm nonsubsidi kabar baiknya beberapa jenis bbm mengalami penurunan harga namun sayangnya pertamax masih diangka yang,update harga bbm pertamina per juli mulai juli pt pertamina patra niaga laku sesuai harga jumlah produk bbm nonsubsidi kabar baik beberapa jenis bbm alami turun harga sayang pertamax angka
2072107098532667717,Tue Jun 30 23:56:44 +0000 2026,Hidup sebagai +62,Hidupsebagai62,"BREAKING NEWS : 
HARGA BBM PERTAMINA PER 1 JULI

- Pertalite tetap
- Pertamax tetap
- Pertamax Turbo turun 1450
- Dexlite turun 3300
- Pertamina Dex turun 3650 https://t.co/ttGV6oHkFk",breaking news harga bbm pertamina per juli pertalite tetap pertamax tetap pertamax turbo turun dexlite turun pertamina dex turun,breaking news harga bbm pertamina per juli pertalite tetap pertamax tetap pertamax turbo turun dexlite turun pertamina dex turun,breaking news harga bbm pertamina per juli pertalite tetap pertamax tetap pertamax turbo turun dexlite turun pertamina dex turun
2072106639277334719,Tue Jun 30 23:54:55 +0000 2026,lucinda morningstar,kesurupanbotol,"@insidefolkative Harga minyak dunia turun, pertamax gak turun, kemarin info selirnya prabowo harga pertamax mengikuti harga minyak dunia, wkwkwk",harga minyak dunia turun pertamax gak turun kemarin info selirnya prabowo harga pertamax mengikuti harga minyak dunia wkwkwk,harga minyak dunia turun pertamax enggak turun kemarin info selirnya prabowo harga pertamax mengikuti harga minyak dunia wkwkwk,harga minyak dunia turun pertamax enggak turun kemarin info selir prabowo harga pertamax ikut harga minyak dunia wkwkwk
2072106595262279791,Tue Jun 30 23:54:44 +0000 2026,Radio Elshinta,RadioElshinta,"Pertamina Patra Niaga Turunkan Harga BBM Nonsubsidi dan Avtur Mulai 1 Juli 2026

Jakarta - PT Pertamina Patra Niaga resmi melakukan penyesuaian harga Bahan Bakar Minyak (BBM) nonsubsidi yang berlaku efektif mulai 1 Juli 2026 pukul 00.00 WIB. Penyesuaian tersebut merupakan hasil https://t.co/Rhkda99zCX",pertamina patra niaga turunkan harga bbm nonsubsidi dan avtur mulai juli jakarta pt pertamina patra niaga resmi melakukan penyesuaian harga bahan bakar minyak bbm nonsubsidi yang berlaku efektif mulai juli pukul wib penyesuaian tersebut merupakan hasil,pertamina patra niaga turunkan harga bbm nonsubsidi dan avtur mulai juli jakarta pt pertamina patra niaga resmi melakukan penyesuaian harga bahan bakar minyak bbm nonsubsidi yang berlaku efektif mulai juli pukul wib penyesuaian tersebut merupakan hasil,pertamina patra niaga turun harga bbm nonsubsidi avtur mulai juli jakarta pt pertamina patra niaga resmi laku sesuai harga bahan bakar minyak bbm nonsubsidi laku efektif mulai juli pukul wib sesuai sebut rupa hasil
2072106059096068284,Tue Jun 30 23:52:37 +0000 2026,folkative,insidefolkative,"Penyesuaian harga BBM Pertamina per 1 Juli 2026:

Pertamax Turbo: Rp20.750 -&gt; Rp19.300
Pertamax Green: Rp17.000-&gt; Rp17.000
Pertamax: Rp16.250 -&gt; Rp16.250
Pertalite: Rp10.000 -&gt; Rp10.000
Pertamina Dex: Rp24.800 -&gt; Rp21.150
Dexlite: Rp23.000-&gt;Rp19.700 https://t.co/sHJQ4raCq2",penyesuaian harga bbm pertamina per juli pertamax turbo rp gt rp pertamax green rp gt rp pertamax rp gt rp pertalite rp gt rp pertamina dex rp gt rp dexlite rp gt rp,penyesuaian harga bbm pertamina per juli pertamax turbo rp begitu rp pertamax green rp begitu rp pertamax rp begitu rp pertalite rp begitu rp pertamina dex rp begitu rp dexlite rp begitu rp,sesuai harga bbm pertamina per juli pertamax turbo rp rp pertamax green rp rp pertamax rp rp pertalite rp rp pertamina dex rp rp dexlite rp rp
2072105022180229332,Tue Jun 30 23:48:29 +0000 2026,Banjarmasin Post,banjarmasinpost,"Resmi Berubah! Daftar Harga BBM Terbaru 1 Juli 2026, Ada yang Turun Rp3.650, Cek Pertamax Hingga Dexlite di Kalsel
 
https://t.co/ExiQT1DX0f lewat @tribunnews",resmi berubah daftar harga bbm terbaru juli ada yang turun rp cek pertamax hingga dexlite di kalsel lewat,resmi berubah daftar harga bbm terbaru juli ada yang turun rp cek pertamax hingga dexlite di kalsel lewat,resmi ubah daftar harga bbm baru juli turun rp cek pertamax hingga dexlite kalsel lewat
2072098667423744451,Tue Jun 30 23:23:14 +0000 2026,Bisnis.com,Bisniscom,"PT Pertamina Patra Niaga menurunkan harga bahan bakar minyak (BBM) non subsidi mulai Rabu (1/7/2026) ini. Penurunan harga meliputi Pertamax Turbo, Pertamina Dex, dan Dexlite. Artinya, harga Pertamax Turbo turun 7% dari Rp20.750 menjadi Rp19.300 per… https://t.co/PDe07dqwpr https://t.co/PevofAFHVg",pt pertamina patra niaga menurunkan harga bahan bakar minyak bbm non subsidi mulai rabu ini penurunan harga meliputi pertamax turbo pertamina dex dan dexlite artinya harga pertamax turbo turun dari rp menjadi rp per,pt pertamina patra niaga menurunkan harga bahan bakar minyak bbm non subsidi mulai rabu ini penurunan harga meliputi pertamax turbo pertamina dex dan dexlite artinya harga pertamax turbo turun dari rp menjadi rp per,pt pertamina patra niaga turun harga bahan bakar minyak bbm non subsidi mulai rabu turun harga liput pertamax turbo pertamina dex dexlite arti harga pertamax turbo turun rp jadi rp per
2072096416487362802,Tue Jun 30 23:14:18 +0000 2026,VivaCoid,VIVAcoid,"PT Pertamina (Persero) kembali melakukan penyesuaian harga bahan bakar minyak (BBM) nonsubsidi yang mulai berlaku 1 Juli 2026. 
Dalam penyesuaian kali ini, harga Pertamax dipastikan tidak mengalami perubahan, sementara Pertamax Turbo, Dexlite, dan Pertamina Dex resmi mengalami https://t.co/CVHIr4nQ7A",pt pertamina persero kembali melakukan penyesuaian harga bahan bakar minyak bbm nonsubsidi yang mulai berlaku juli dalam penyesuaian kali ini harga pertamax dipastikan tidak mengalami perubahan sementara pertamax turbo dexlite dan pertamina dex resmi mengalami,pt pertamina persero kembali melakukan penyesuaian harga bahan bakar minyak bbm nonsubsidi yang mulai berlaku juli dalam penyesuaian kali ini harga pertamax dipastikan tidak mengalami perubahan sementara pertamax turbo dexlite dan pertamina dex resmi mengalami,pt pertamina persero laku sesuai harga bahan bakar minyak bbm nonsubsidi mulai laku juli sesuai kali harga pertamax pasti alami ubah pertamax turbo dexlite pertamina dex resmi alami
2072091474372759608,Tue Jun 30 22:54:39 +0000 2026,VivaCoid,VIVAcoid,"Harga BBM Berlaku 1 Juli: Pertamax Tetap, Pertamax Turbo hingga Dexlite Resmi Turun

 https://t.co/Pk7A3fxJPS",harga bbm berlaku juli pertamax tetap pertamax turbo hingga dexlite resmi turun,harga bbm berlaku juli pertamax tetap pertamax turbo hingga dexlite resmi turun,harga bbm laku juli pertamax tetap pertamax turbo hingga dexlite resmi turun
2072091201613025770,Tue Jun 30 22:53:34 +0000 2026,Kompas.com,kompascom,"Baca di sini: https://t.co/nVwXbH6nVT

PT Pertamina Patra Niaga menurunkan harga BBM nonsubsidi, meliputi Pertamax Turbo, Pertamina Dex, Dexlite, dan avtur domestik mulai 1 Juli 2026 setelah evaluasi berkala mengikuti dinamika harga minyak dunia dan mekanisme yang berlaku.

~IQ https://t.co/r78IMSpV4I",baca di sini pt pertamina patra niaga menurunkan harga bbm nonsubsidi meliputi pertamax turbo pertamina dex dexlite dan avtur domestik mulai juli setelah evaluasi berkala mengikuti dinamika harga minyak dunia dan mekanisme yang berlaku iq,baca di sini pt pertamina patra niaga menurunkan harga bbm nonsubsidi meliputi pertamax turbo pertamina dex dexlite dan avtur domestik mulai juli setelah evaluasi berkala mengikuti dinamika harga minyak dunia dan mekanisme yang berlaku iq,baca sini pt pertamina patra niaga turun harga bbm nonsubsidi liput pertamax turbo pertamina dex dexlite avtur domestik mulai juli evaluasi kala ikut dinamika harga minyak dunia mekanisme laku iq
2072088333396967576,Tue Jun 30 22:42:10 +0000 2026,KONTAN NEWS,KontanNews,"Sementara itu, harga: 
• Pertalite tetap Rp 10.000/liter 
• Pertamax tetap Rp 16.250/liter 
• Pertamax Green 95 tetap Rp 17.000/liter.",sementara itu harga pertalite tetap rp liter pertamax tetap rp liter pertamax green tetap rp liter,sementara itu harga pertalite tetap rp liter pertamax tetap rp liter pertamax green tetap rp liter,harga pertalite tetap rp liter pertamax tetap rp liter pertamax green tetap rp liter
2072088224479256905,Tue Jun 30 22:41:44 +0000 2026,KONTAN NEWS,KontanNews,"📉 Daftar harga terbaru: 
✅ Pertamax Turbo: Rp 19.300/liter (turun Rp 1.450) 
✅ Dexlite: Rp 19.700/liter (turun Rp 3.300) 
✅ Pertamina Dex: Rp 21.150/liter (turun Rp 3.650)",daftar harga terbaru pertamax turbo rp liter turun rp dexlite rp liter turun rp pertamina dex rp liter turun rp,daftar harga terbaru pertamax turbo rp liter turun rp dexlite rp liter turun rp pertamina dex rp liter turun rp,daftar harga baru pertamax turbo rp liter turun rp dexlite rp liter turun rp pertamina dex rp liter turun rp
2072088106715779346,Tue Jun 30 22:41:16 +0000 2026,KONTAN NEWS,KontanNews,"⛽ Kabar baik buat pengguna BBM non-subsidi!

Mulai 1 Juli 2026, PT Pertamina Patra Niaga resmi menurunkan harga beberapa jenis BBM, termasuk Pertamax Turbo, Dexlite, dan Pertamina Dex. https://t.co/dpwtICXnVp",kabar baik buat pengguna bbm non subsidi mulai juli pt pertamina patra niaga resmi menurunkan harga beberapa jenis bbm termasuk pertamax turbo dexlite dan pertamina dex,kabar baik buat pengguna bbm non subsidi mulai juli pt pertamina patra niaga resmi menurunkan harga beberapa jenis bbm termasuk pertamax turbo dexlite dan pertamina dex,kabar baik buat guna bbm non subsidi mulai juli pt pertamina patra niaga resmi turun harga beberapa jenis bbm masuk pertamax turbo dexlite pertamina dex
2072033266195108237,Tue Jun 30 19:03:21 +0000 2026,Jawa Pos,jawapos,"Pertamina Turunkan Harga BBM Nonsubsidi per 1 Juli 2026, Pertamax Turbo jadi Rp 19.300 per Liter
https://t.co/bHJLf8lgjE",pertamina turunkan harga bbm nonsubsidi per juli pertamax turbo jadi rp per liter,pertamina turunkan harga bbm nonsubsidi per juli pertamax turbo jadi rp per liter,pertamina turun harga bbm nonsubsidi per juli pertamax turbo jadi rp per liter
2071925479188361672,Tue Jun 30 11:55:03 +0000 2026,liv.,xhualia,Lebih percaya sea punya kamar di klinik docpop daripada pertamax turun harga https://t.co/jEIKA6sAww,lebih percaya sea punya kamar di klinik docpop daripada pertamax turun harga,lebih percaya sea punya kamar di klinik docpop daripada pertamax turun harga,lebih percaya sea punya kamar klinik docpop pertamax turun harga
2071919178055835742,Tue Jun 30 11:30:01 +0000 2026,DEMOCRAZY News,democrazymedia,"Bahlil Naik Pitam! Kesal Dicecar Pertanyaan Kapan Harga Pertamax Turun
https://t.co/vyAuQq0L69",bahlil naik pitam kesal dicecar pertanyaan kapan harga pertamax turun,bahlil naik pitam kesal dicecar pertanyaan kapan harga pertamax turun,bahlil naik pitam kesal cecar tanya kapan harga pertamax turun
